date,district,division,lat,lon,temp_c,humidity,pressure,wind_speed,clouds,rain,aqi,pm2_5,pm10,o3,no2,so2,co
2026-01-26,Bagerhat,Khulna,22.655478,89.794181,28.42,27,1018,3.49,0,0.0,5,152.43,164.58,129.45,2.32,8.7,619.54
2026-01-26,Bandarban,Chattogram,21.787476,92.412475,28.95,20,1016,1.85,0,0.0,5,95.08,101.52,160.79,1.36,5.43,382.72
2026-01-26,Barguna,Barishal,22.131336,90.117243,27.95,28,1018,4.3,0,0.0,5,108.46,117.41,139.16,0.72,4.97,389.44
2026-01-26,Barishal,Barishal,22.493403,90.354801,27.95,28,1018,4.41,0,0.0,5,119.35,129.01,127.6,1.07,5.41,430.75
2026-01-26,Bhola,Barishal,22.143569,90.790409,22.07,53,1018,3.61,0,0.0,5,111.03,120.54,130.64,0.63,3.91,416.17
2026-01-26,Bogura,Rajshahi,24.850066,89.372843,27.12,27,1018,4.24,0,0.0,5,216.24,239.88,126.33,10.36,15.44,1105.97
2026-01-26,Brahmanbaria,Chattogram,23.9606,91.119089,26.06,50,1017,2.06,0,0.0,5,146.65,162.41,140.45,4.08,9.65,666.88
2026-01-26,Chandpur,Chattogram,23.224176,90.6531,25.63,36,1018,3.67,0,0.0,5,131.93,143.36,133.72,2.12,8.19,486.18
2026-01-26,Chapai Nawabganj,Rajshahi,24.599887,88.285047,26.94,30,1018,4.44,0,0.0,5,174.11,196.73,107.73,15.24,19.6,1041.78
2026-01-26,Chattogram,Chattogram,22.333778,91.834435,26.93,36,1017,4.12,20,0.0,5,103.54,110.58,149.26,1.42,5.07,437.97
2026-01-26,Chuadanga,Khulna,23.643661,88.846448,26.35,35,1018,3.29,0,0.0,5,452.73,527.2,135.28,54.41,54.28,2925.22
2026-01-26,Cox's Bazar,Chattogram,21.176647,92.003505,24.63,47,1016,7.36,0,0.0,5,96.06,104.01,157.91,0.83,6.27,374.91
2026-01-26,Cumilla,Chattogram,23.461061,91.180875,27.78,26,1017,4.05,0,0.0,5,136.78,150.22,134.65,2.98,8.05,617.67
2026-01-26,Dhaka,Dhaka,23.764386,90.389014,25.98,44,1018,2.57,0,0.0,5,158.76,172.97,133.94,4.31,14.88,581.4
2026-01-26,Dinajpur,Rangpur,25.626071,88.634623,25.5,29,1018,4.44,0,0.0,5,162.02,179.68,132.06,7.81,13.07,819.8
2026-01-26,Faridpur,Dhaka,23.604018,89.841554,25.97,36,1018,3.74,0,0.0,5,197.09,215.43,140.91,6.61,21.95,764.0
2026-01-26,Feni,Chattogram,23.01276,91.404923,28.2,24,1017,4.08,0,0.0,5,123.35,134.08,130.63,2.02,5.3,585.18
2026-01-26,Gaibandha,Rangpur,25.086001,89.869644,26.53,30,1018,3.97,0,0.0,5,190.11,211.13,121.42,5.53,9.63,899.46
2026-01-26,Gazipur,Dhaka,23.999756,90.417363,26.01,44,1018,2.57,0,0.0,5,155.0,169.9,133.69,4.09,13.36,577.51
2026-01-26,Gopalganj,Dhaka,23.004994,89.830318,27.73,31,1018,3.75,0,0.0,5,161.65,175.33,133.43,3.64,13.99,619.35
2026-01-26,Habiganj,Sylhet,24.374603,91.414027,26.99,31,1017,1.09,0,0.0,5,148.13,167.32,149.27,7.24,8.91,788.44
2026-01-26,Jamalpur,Mymensingh,24.925587,89.943668,26.56,31,1018,4.18,0,0.0,5,202.19,223.32,122.32,6.01,11.35,899.74
2026-01-26,Jashore,Khulna,23.166526,89.209442,27.07,32,1018,3.58,0,0.0,5,254.43,282.55,158.7,17.16,36.42,1239.36
2026-01-26,Jhalokathi,Barishal,22.56239,90.174282,28.21,28,1018,4.21,0,0.0,5,119.28,128.99,125.88,1.13,5.84,425.32
2026-01-26,Jhenaidah,Khulna,23.544696,89.173194,26.69,34,1018,3.39,0,0.0,5,365.14,416.79,151.56,37.87,54.05,2074.84
2026-01-26,Joypurhat,Rajshahi,25.111402,88.98842,26.6,28,1018,4.49,0,0.0,5,188.2,211.85,122.05,11.03,13.63,1061.75
2026-01-26,Khagrachhari,Chattogram,23.1078,91.988996,28.29,23,1017,1.76,0,0.0,5,111.55,120.34,137.3,1.82,3.95,524.71
2026-01-26,Khulna,Khulna,22.937209,89.285274,27.56,31,1018,3.52,0,0.0,5,227.11,249.83,155.42,12.52,29.53,1082.03
