date,district,division,lat,lon,temp_c,humidity,pressure,wind_speed,clouds,rain,aqi,pm2_5,pm10,o3,no2,so2,co
2026-02-09,Bagerhat,Khulna,22.655478,89.794181,28.87,16,1013,4.06,0,0.0,5,129.52,153.28,148.73,1.33,8.54,556.49
2026-02-09,Bandarban,Chattogram,21.787476,92.412475,31.64,14,1012,1.54,0,0.0,5,129.16,139.39,188.9,1.11,6.74,489.09
2026-02-09,Barguna,Barishal,22.131336,90.117243,28.88,16,1013,4.69,0,0.0,5,100.15,120.28,172.64,0.68,9.63,377.04
2026-02-09,Barishal,Barishal,22.493403,90.354801,28.86,16,1013,3.93,0,0.0,5,111.15,129.19,155.84,0.81,7.8,422.81
2026-02-09,Bhola,Barishal,22.143569,90.790409,23.21,44,1013,2.5,0,0.0,5,99.15,115.36,162.66,0.64,7.33,379.54
2026-02-09,Bogura,Rajshahi,24.850066,89.372843,27.49,23,1013,2.03,0,0.0,5,167.26,195.7,184.14,5.41,30.28,600.61
2026-02-09,Brahmanbaria,Chattogram,23.9606,91.119089,26.06,44,1013,3.09,0,0.0,5,136.48,152.76,170.1,2.43,11.18,596.24
2026-02-09,Chandpur,Chattogram,23.224176,90.6531,25.97,30,1013,2.95,0,0.0,5,94.58,109.48,159.09,1.07,7.16,405.25
2026-02-09,Chapai Nawabganj,Rajshahi,24.599887,88.285047,26.76,25,1014,3.23,0,0.0,5,101.75,128.26,169.6,5.71,29.78,463.65
2026-02-09,Chattogram,Chattogram,22.333778,91.834435,26.93,44,1013,4.12,20,0.0,5,127.47,138.05,177.84,0.86,9.55,481.31
2026-02-09,Chuadanga,Khulna,23.643661,88.846448,26.58,26,1014,3.68,0,0.0,5,161.34,196.06,203.21,10.98,46.19,719.93
2026-02-09,Cox's Bazar,Chattogram,21.176647,92.003505,21.89,55,1013,8.94,1,0.0,5,106.92,120.09,173.14,0.7,7.58,428.4
2026-02-09,Cumilla,Chattogram,23.461061,91.180875,28.44,19,1012,2.81,0,0.0,5,123.61,138.24,169.3,1.77,11.19,527.77
2026-02-09,Dhaka,Dhaka,23.764386,90.389014,25.98,36,1013,2.57,0,0.0,5,105.09,123.16,165.08,1.51,8.27,445.11
2026-02-09,Dinajpur,Rangpur,25.626071,88.634623,27.72,27,1014,1.07,0,0.0,5,178.47,204.49,182.21,4.02,21.79,641.47
2026-02-09,Faridpur,Dhaka,23.604018,89.841554,26.12,28,1014,3.0,0,0.0,5,116.9,139.09,177.47,2.29,13.94,485.28
2026-02-09,Feni,Chattogram,23.01276,91.404923,29.22,17,1012,2.27,0,0.0,5,133.95,146.45,173.75,1.34,11.34,534.14
2026-02-09,Gaibandha,Rangpur,25.086001,89.869644,27.99,23,1013,1.71,0,0.0,5,156.1,179.47,171.97,2.65,13.99,578.53
2026-02-09,Gazipur,Dhaka,23.999756,90.417363,26.01,36,1013,2.57,0,0.0,5,105.25,121.89,161.5,1.51,7.08,453.62
2026-02-09,Gopalganj,Dhaka,23.004994,89.830318,27.86,20,1013,4.0,0,0.0,5,114.36,136.18,166.57,1.77,12.31,473.23
2026-02-09,Habiganj,Sylhet,24.374603,91.414027,28.48,25,1013,0.16,0,0.0,5,136.26,149.94,185.08,3.52,12.81,581.12
2026-02-09,Jamalpur,Mymensingh,24.925587,89.943668,27.67,23,1013,1.57,0,0.0,5,150.3,173.58,172.93,2.65,14.7,560.65
2026-02-09,Jashore,Khulna,23.166526,89.209442,27.28,22,1014,4.13,0,0.0,5,142.41,172.02,193.59,5.41,27.99,614.28
2026-02-09,Jhalokathi,Barishal,22.56239,90.174282,29.01,16,1013,4.0,0,0.0,5,112.25,131.52,154.7,0.82,8.16,423.92
