date,district,division,lat,lon,temp_c,humidity,pressure,wind_speed,clouds,rain,aqi,pm2_5,pm10,o3,no2,so2,co
2026-03-03,Bagerhat,Khulna,22.655478,89.794181,34.36,14,1010,3.43,5,0.0,5,244.04,280.29,220.01,3.62,27.53,1006.39
2026-03-03,Bandarban,Chattogram,21.787476,92.412475,34.0,18,1010,2.64,6,0.0,5,77.91,94.36,94.18,0.16,1.22,216.23
2026-03-03,Barguna,Barishal,22.131336,90.117243,33.16,22,1010,3.3,2,0.0,5,150.73,171.01,120.9,0.55,7.42,435.88
2026-03-03,Barishal,Barishal,22.493403,90.354801,34.28,18,1009,2.59,1,0.0,5,174.06,198.11,143.36,1.16,12.68,588.96
2026-03-03,Bhola,Barishal,22.143569,90.790409,26.76,63,1010,4.18,0,0.0,5,128.95,146.89,112.47,0.31,4.55,325.51
2026-03-03,Bogura,Rajshahi,24.850066,89.372843,32.0,16,1011,1.03,0,0.0,5,110.1,143.56,202.05,4.86,35.13,447.59
2026-03-03,Brahmanbaria,Chattogram,23.9606,91.119089,30.06,51,1010,2.57,20,0.0,5,83.43,99.22,118.73,1.01,3.24,286.14
2026-03-03,Chandpur,Chattogram,23.224176,90.6531,29.63,35,1010,1.79,20,0.0,5,96.31,120.01,152.92,0.98,9.43,304.65
2026-03-03,Chapai Nawabganj,Rajshahi,24.599887,88.285047,31.91,10,1010,2.33,0,0.0,5,99.37,145.71,148.4,24.95,90.88,650.79
2026-03-03,Chattogram,Chattogram,22.333778,91.834435,28.93,65,1011,4.12,40,0.0,5,81.44,96.7,102.68,0.19,1.35,230.42
2026-03-03,Chuadanga,Khulna,23.643661,88.846448,32.4,14,1010,3.23,0,0.0,5,121.07,165.22,208.51,14.67,66.32,631.14
2026-03-03,Cox's Bazar,Chattogram,21.176647,92.003505,25.74,69,1011,4.31,6,0.0,5,82.49,103.33,90.29,0.09,0.92,215.62
2026-03-03,Cumilla,Chattogram,23.461061,91.180875,33.28,21,1010,2.85,0,0.0,5,81.3,99.44,112.33,1.1,3.97,316.33
2026-03-03,Dhaka,Dhaka,23.764386,90.389014,28.98,70,1010,3.09,40,0.0,5,93.51,118.52,166.61,1.64,9.11,364.64
2026-03-03,Dinajpur,Rangpur,25.626071,88.634623,31.99,13,1011,0.79,0,0.0,5,106.2,140.23,196.36,5.76,32.25,440.44
2026-03-03,Faridpur,Dhaka,23.604018,89.841554,31.96,20,1010,2.61,6,0.0,5,103.45,133.66,197.26,3.18,18.82,444.99
2026-03-03,Feni,Chattogram,23.01276,91.404923,33.2,22,1010,5.07,8,0.0,5,78.12,94.33,90.34,0.68,1.37,286.62
2026-03-03,Gaibandha,Rangpur,25.086001,89.869644,31.79,19,1011,2.61,1,0.0,5,95.73,122.83,193.06,2.3,17.42,399.53
2026-03-03,Gazipur,Dhaka,23.999756,90.417363,29.01,70,1010,3.09,40,0.0,5,91.98,113.77,147.14,1.65,6.08,339.13
2026-03-03,Gopalganj,Dhaka,23.004994,89.830318,33.82,14,1010,3.78,6,0.0,5,146.49,178.38,197.81,2.97,21.99,603.35
2026-03-03,Habiganj,Sylhet,24.374603,91.414027,31.86,25,1010,2.45,0,0.0,4,74.25,88.4,120.77,1.41,4.35,283.08
2026-03-03,Jamalpur,Mymensingh,24.925587,89.943668,31.33,24,1011,1.4,0,0.0,5,96.93,124.65,193.21,2.3,17.48,401.73
2026-03-03,Jashore,Khulna,23.166526,89.209442,33.14,14,1010,4.03,6,0.0,5,139.52,177.62,225.41,5.78,36.27,619.73
2026-03-03,Jhalokathi,Barishal,22.56239,90.174282,34.44,17,1009,3.84,3,0.0,5,192.45,218.83,155.61,1.48,15.18,687.75
2026-03-03,Jhenaidah,Khulna,23.544696,89.173194,32.75,14,1010,3.69,0,0.0,5,112.23,152.54,216.22,9.73,49.35,547.18
2026-03-03,Joypurhat,Rajshahi,25.111402,88.98842,32.28,15,1011,0.97,0,0.0,5,105.15,142.39,192.93,6.77,41.37,420.79
2026-03-03,Khagrachhari,Chattogram,23.1078,91.988996,34.11,18,1010,1.93,5,0.0,4,70.67,84.78,90.14,0.28,0.79,223.04
2026-03-03,Khulna,Khulna,22.937209,89.285274,33.51,13,1010,4.07,5,0.0,5,169.25,207.5,227.38,4.86,33.3,733.43
2026-03-03,Kishoreganj,Dhaka,24.433982,90.785723,31.54,26,1011,1.24,0,0.0,5,83.5,105.16,153.25,1.59,5.47,329.34
2026-03-03,Kurigram,Rangpur,25.813013,89.643052,28.32,25,1011,1.4,0,0.0,5,108.7,134.34,190.49,2.49,16.79,454.73
2026-03-03,Kushtia,Khulna,23.898795,89.129554,32.46,15,1010,3.18,0,0.0,5,131.77,174.7,215.26,13.85,62.74,665.51
2026-03-03,Lakshmipur,Chattogram,22.944537,90.827635,30.3,34,1010,2.35,3,0.0,5,114.75,134.77,119.5,0.68,6.71,352.38
2026-03-03,Lalmonirhat,Rangpur,25.916351,89.446139,31.82,15,1011,0.59,0,0.0,5,110.95,137.04,199.04,3.02,20.81,456.39
2026-03-03,Madaripur,Dhaka,23.167518,90.204727,33.64,14,1010,3.27,2,0.0,5,128.75,155.55,167.22,1.5,13.63,479.28
2026-03-03,Magura,Khulna,23.488077,89.420182,32.83,14,1010,3.4,3,0.0,5,120.49,157.22,230.18,5.86,35.64,540.57
2026-03-03,Manikganj,Dhaka,23.832984,89.966688,31.52,23,1010,3.49,3,0.0,5,102.48,132.08,196.67,3.24,17.56,441.49
2026-03-03,Meherpur,Khulna,23.781785,88.636937,32.37,13,1010,3.01,0,0.0,5,114.96,159.16,201.83,12.5,62.04,599.08
2026-03-03,Moulvibazar,Sylhet,24.488082,91.763018,31.88,24,1010,2.9,0,0.0,4,73.82,87.44,117.73,1.44,4.17,284.17
2026-03-03,Munshiganj,Dhaka,23.54838,90.534972,33.21,19,1010,1.27,1,0.0,5,95.58,119.75,157.61,1.37,9.37,340.88
2026-03-03,Mymensingh,Mymensingh,24.888931,90.384519,32.06,23,1011,0.61,1,0.0,5,90.25,115.05,177.5,1.58,9.49,380.09
2026-03-03,Naogaon,Rajshahi,24.807323,88.944545,32.04,18,1010,1.24,0,0.0,5,112.95,151.61,193.91,7.04,45.09,470.3
2026-03-03,Narail,Khulna,25.074884,90.391651,32.04,22,1010,1.78,0,0.0,5,89.85,114.33,178.97,1.5,9.49,386.2
2026-03-03,Narayanganj,Dhaka,23.623673,90.498807,29.01,18,1010,1.22,1,0.0,5,93.78,116.76,152.38,1.51,7.72,340.01
2026-03-03,Narsingdi,Dhaka,23.919715,90.715298,32.57,22,1010,1.57,0,0.0,5,92.92,112.51,130.74,1.59,4.79,320.71
2026-03-03,Natore,Rajshahi,24.413185,88.986668,31.52,16,1010,2.62,0,0.0,5,128.57,170.03,195.86,7.58,52.53,569.43
2026-03-03,Netrokona,Mymensingh,24.891567,90.712533,31.5,26,1011,1.23,0,0.0,5,88.62,110.76,159.0,1.6,6.2,371.35
2026-03-03,Nilphamari,Rangpur,25.933927,88.853459,31.32,15,1011,1.3,0,0.0,5,119.89,151.9,201.32,5.77,34.25,487.55
2026-03-03,Noakhali,Chattogram,22.25408,91.17144,24.56,79,1011,2.9,6,0.0,5,114.18,132.08,104.2,0.24,2.9,293.59
2026-03-03,Pabna,Rajshahi,24.006808,89.244834,32.32,17,1010,3.17,0,0.0,5,124.69,162.9,216.94,8.26,45.15,574.7
2026-03-03,Panchagarh,Rangpur,26.320945,88.547114,30.51,15,1011,2.62,0,0.0,5,123.3,153.86,198.58,3.49,26.01,524.08
2026-03-03,Patuakhali,Barishal,22.008424,90.382683,30.16,44,1010,4.24,3,0.0,5,143.47,162.97,118.09,0.47,6.47,399.08
2026-03-03,Pirojpur,Barishal,22.50956,90.00725,34.56,15,1009,4.04,5,0.0,5,192.45,218.83,155.61,1.48,15.18,687.75
2026-03-03,Rajbari,Dhaka,23.739837,89.570413,32.42,18,1010,2.09,1,0.0,5,123.86,160.42,230.18,6.02,35.51,556.57
2026-03-03,Rajshahi,Rajshahi,24.628543,89.037686,31.76,18,1010,2.15,0,0.0,5,116.67,153.9,199.3,6.05,42.52,493.24
2026-03-03,Rangamati,Chattogram,22.650921,92.181433,31.42,27,1010,0.32,1,0.0,5,76.11,90.63,108.34,1.05,0.96,251.73
2026-03-03,Rangpur,Rangpur,25.637614,89.082638,32.03,15,1011,0.22,0,0.0,5,114.84,146.51,202.19,6.15,35.05,460.94
2026-03-03,Satkhira,Khulna,22.716651,89.074986,33.34,12,1010,4.07,5,0.0,5,138.59,175.73,215.34,3.44,28.91,593.15
2026-03-03,Shariatpur,Dhaka,23.213284,90.348125,30.6,29,1010,1.16,15,0.0,5,98.45,125.48,172.73,1.5,12.57,378.77
2026-03-03,Sherpur,Mymensingh,25.022837,90.014974,32.39,20,1010,0.06,0,0.0,5,89.18,114.73,187.52,1.45,10.95,383.12
2026-03-03,Sirajganj,Rajshahi,24.457224,89.705705,24.63,54,1011,1.6,0,0.0,5,103.82,134.42,201.78,2.81,23.68,425.11
2026-03-03,Sunamganj,Sylhet,25.067103,91.398582,31.23,28,1010,3.28,17,0.0,5,92.12,110.21,143.11,7.76,16.2,397.96
2026-03-03,Sylhet,Sylhet,24.89922,91.868527,32.23,23,1010,2.73,2,0.0,5,80.07,93.29,127.24,2.33,4.25,284.44
2026-03-03,Tangail,Dhaka,24.273851,89.937591,28.53,39,1010,2.43,0,0.0,5,100.37,129.55,194.56,2.62,17.58,417.94
2026-03-03,Thakurgaon,Rangpur,23.773143,90.359163,29.02,70,1010,3.09,40,0.0,5,93.51,118.52,166.61,1.64,9.11,364.64
