date,district,division,lat,lon,temp_c,humidity,pressure,wind_speed,clouds,rain,aqi,pm2_5,pm10,o3,no2,so2,co
2026-02-06,Bagerhat,Khulna,22.655478,89.794181,28.11,13,1015,5.36,0,0.0,5,158.32,178.33,201.18,5.87,31.44,716.97
2026-02-06,Bandarban,Chattogram,21.787476,92.412475,29.92,13,1013,2.18,0,0.0,4,44.82,50.11,154.86,1.05,5.05,246.14
2026-02-06,Barguna,Barishal,22.131336,90.117243,28.43,15,1015,6.1,0,0.0,5,87.39,100.08,156.1,1.02,14.39,383.62
2026-02-06,Barishal,Barishal,22.493403,90.354801,28.38,13,1015,5.62,0,0.0,5,89.62,101.29,156.06,1.34,14.39,400.12
2026-02-06,Bhola,Barishal,22.143569,90.790409,23.99,39,1015,3.55,0,0.0,4,71.02,81.95,151.16,0.79,10.21,310.65
2026-02-06,Bogura,Rajshahi,24.850066,89.372843,26.17,16,1016,2.54,0,0.0,5,115.17,128.1,166.09,4.75,23.88,453.78
2026-02-06,Brahmanbaria,Chattogram,23.9606,91.119089,25.06,41,1015,2.57,0,0.0,5,87.21,97.65,160.96,1.59,10.19,386.31
2026-02-06,Chandpur,Chattogram,23.224176,90.6531,25.36,23,1015,3.63,0,0.0,4,63.99,71.95,146.95,1.2,9.21,310.84
2026-02-06,Chapai Nawabganj,Rajshahi,24.599887,88.285047,26.15,21,1016,4.23,0,0.0,5,85.25,97.43,159.04,6.11,30.56,404.26
2026-02-06,Chattogram,Chattogram,22.333778,91.834435,24.28,35,1014,6.65,0,0.0,4,59.87,67.35,149.87,0.84,8.98,304.1
2026-02-06,Chuadanga,Khulna,23.643661,88.846448,25.54,21,1016,4.82,0,0.0,5,97.65,114.6,166.97,9.64,35.67,493.36
2026-02-06,Cox's Bazar,Chattogram,21.176647,92.003505,23.19,44,1014,10.77,0,0.0,4,35.92,42.35,142.51,0.6,5.14,206.02
2026-02-06,Cumilla,Chattogram,23.461061,91.180875,28.05,16,1014,3.74,0,0.0,4,71.98,81.04,153.57,1.25,8.79,339.07
2026-02-06,Dhaka,Dhaka,23.764386,90.389014,24.98,36,1015,5.14,0,0.0,5,86.68,96.74,158.04,2.07,13.97,387.11
2026-02-06,Dinajpur,Rangpur,25.626071,88.634623,25.47,23,1016,3.44,0,0.0,5,122.35,134.63,175.27,3.82,18.42,482.96
2026-02-06,Faridpur,Dhaka,23.604018,89.841554,25.57,20,1016,4.0,0,0.0,5,94.83,107.0,165.72,3.81,21.04,428.04
2026-02-06,Feni,Chattogram,23.01276,91.404923,29.12,11,1014,4.41,0,0.0,4,65.83,74.34,153.99,1.02,8.47,325.08
2026-02-06,Gaibandha,Rangpur,25.086001,89.869644,26.28,22,1015,3.17,0,0.0,5,122.11,134.17,155.69,2.51,12.96,488.66
2026-02-06,Gazipur,Dhaka,23.999756,90.417363,25.01,36,1015,5.14,0,0.0,5,89.42,99.58,156.26,1.88,11.66,392.16
2026-02-06,Gopalganj,Dhaka,23.004994,89.830318,26.89,15,1016,5.07,0,0.0,5,102.5,116.13,170.81,3.99,23.35,479.79
2026-02-06,Habiganj,Sylhet,24.374603,91.414027,27.5,23,1015,1.7,0,0.0,5,90.12,101.42,174.62,2.8,12.02,417.66
2026-02-06,Jamalpur,Mymensingh,24.925587,89.943668,26.12,23,1015,3.21,0,0.0,5,119.76,131.94,157.86,2.73,14.51,479.15
2026-02-06,Jashore,Khulna,23.166526,89.209442,26.33,17,1016,5.54,0,0.0,5,116.44,134.81,185.81,8.38,35.1,575.49
2026-02-06,Jhalokathi,Barishal,22.56239,90.174282,28.4,13,1015,5.59,0,0.0,5,94.4,106.44,160.43,1.52,16.74,423.74
2026-02-06,Jhenaidah,Khulna,23.544696,89.173194,25.72,18,1016,4.88,0,0.0,5,94.92,111.61,170.55,8.99,34.5,488.65
2026-02-06,Joypurhat,Rajshahi,25.111402,88.98842,25.68,19,1016,3.0,0,0.0,5,114.31,127.38,171.72,6.25,29.16,449.14
2026-02-06,Khagrachhari,Chattogram,23.1078,91.988996,30.39,12,1013,1.8,0,0.0,4,68.49,76.81,161.78,1.14,10.29,343.39
2026-02-06,Khulna,Khulna,22.937209,89.285274,26.89,16,1016,5.52,0,0.0,5,135.2,154.79,195.93,8.1,35.75,648.96
2026-02-06,Kishoreganj,Dhaka,24.433982,90.785723,26.84,23,1015,2.02,0,0.0,5,105.02,116.51,152.84,1.46,8.75,432.9
2026-02-06,Kurigram,Rangpur,25.813013,89.643052,24.59,31,1015,1.49,0,0.0,5,139.99,152.27,154.88,2.28,10.88,558.85
2026-02-06,Kushtia,Khulna,23.898795,89.129554,25.68,18,1016,4.32,0,0.0,5,104.37,120.68,167.93,8.32,33.49,490.79
2026-02-06,Lakshmipur,Chattogram,22.944537,90.827635,25.79,20,1015,4.95,0,0.0,4,73.31,82.8,146.87,1.04,8.74,339.72
2026-02-06,Lalmonirhat,Rangpur,25.916351,89.446139,25.88,25,1015,2.99,0,0.0,5,140.04,152.29,158.07,2.63,12.51,556.64
2026-02-06,Madaripur,Dhaka,23.167518,90.204727,26.91,16,1015,4.63,0,0.0,5,81.8,91.86,155.23,1.72,14.66,380.76
2026-02-06,Magura,Khulna,23.488077,89.420182,25.89,17,1016,4.8,0,0.0,5,104.4,120.91,176.66,7.34,32.28,499.42
2026-02-06,Manikganj,Dhaka,23.832984,89.966688,25.15,22,1016,4.05,0,0.0,5,97.4,109.4,165.94,3.68,20.21,427.31
2026-02-06,Meherpur,Khulna,23.781785,88.636937,25.64,22,1016,4.88,0,0.0,5,97.11,113.18,163.37,9.6,37.4,492.09
2026-02-06,Moulvibazar,Sylhet,24.488082,91.763018,27.43,24,1014,1.98,0,0.0,5,88.54,99.88,179.06,3.42,11.26,429.92
2026-02-06,Munshiganj,Dhaka,23.54838,90.534972,27.14,16,1015,3.47,0,0.0,5,76.46,85.62,152.54,1.63,11.77,354.61
2026-02-06,Mymensingh,Mymensingh,24.888931,90.384519,27.07,23,1015,2.0,0,0.0,5,117.28,128.94,153.84,1.75,9.86,476.09
2026-02-06,Naogaon,Rajshahi,24.807323,88.944545,25.76,18,1016,3.13,0,0.0,5,112.23,125.38,170.31,5.66,27.82,441.57
2026-02-06,Narail,Khulna,25.074884,90.391651,27.49,23,1015,1.57,0,0.0,5,119.92,131.53,151.83,1.59,8.77,487.44
2026-02-06,Narayanganj,Dhaka,23.623673,90.498807,25.01,16,1015,3.29,0,0.0,5,82.94,92.6,154.4,1.76,11.71,373.36
2026-02-06,Narsingdi,Dhaka,23.919715,90.715298,26.68,19,1015,2.52,0,0.0,5,86.8,96.72,152.67,1.56,9.58,384.11
2026-02-06,Natore,Rajshahi,24.413185,88.986668,25.15,19,1016,3.46,0,0.0,5,108.09,121.39,167.48,4.49,25.14,426.41
2026-02-06,Netrokona,Mymensingh,24.891567,90.712533,27.12,25,1015,1.21,0,0.0,5,109.18,120.48,151.91,1.34,7.98,450.76
