date,district,division,lat,lon,temp_c,humidity,pressure,wind_speed,clouds,rain,aqi,pm2_5,pm10,o3,no2,so2,co
2026-03-05,Bagerhat,Khulna,22.655478,89.794181,33.78,18,1008,2.12,0,0.0,5,103.05,125.73,94.54,0.43,2.39,306.35
2026-03-05,Bandarban,Chattogram,21.787476,92.412475,35.21,21,1007,1.79,0,0.0,5,102.89,132.77,131.65,0.21,4.82,286.05
2026-03-05,Barguna,Barishal,22.131336,90.117243,31.42,27,1009,3.66,0,0.0,5,87.35,108.29,96.82,0.08,1.35,213.19
2026-03-05,Barishal,Barishal,22.493403,90.354801,32.75,22,1008,2.84,0,0.0,5,91.95,113.37,93.19,0.12,1.45,233.92
2026-03-05,Bhola,Barishal,22.143569,90.790409,26.29,50,1009,2.62,0,0.0,5,83.97,104.2,91.58,0.07,0.99,208.91
2026-03-05,Bogura,Rajshahi,24.850066,89.372843,32.67,22,1009,1.92,0,0.0,5,133.88,161.05,197.87,2.91,19.82,492.98
2026-03-05,Brahmanbaria,Chattogram,23.9606,91.119089,31.06,48,1008,3.6,0,0.0,5,108.39,133.0,175.13,1.46,14.07,425.36
2026-03-05,Chandpur,Chattogram,23.224176,90.6531,29.34,31,1009,3.34,0,0.0,5,105.59,136.27,149.92,0.64,8.58,304.92
2026-03-05,Chapai Nawabganj,Rajshahi,24.599887,88.285047,32.49,18,1009,3.15,0,0.0,5,178.18,207.7,238.2,3.77,44.91,572.46
2026-03-05,Chattogram,Chattogram,22.333778,91.834435,28.93,61,1009,4.63,0,0.0,5,88.82,116.54,112.06,0.1,2.59,231.67
2026-03-05,Chuadanga,Khulna,23.643661,88.846448,31.77,20,1009,1.43,0,0.0,5,236.58,278.52,280.76,13.77,65.87,943.71
2026-03-05,Cox's Bazar,Chattogram,21.176647,92.003505,25.21,60,1009,6.25,0,0.0,5,78.43,102.09,105.26,0.08,2.28,207.43
2026-03-05,Cumilla,Chattogram,23.461061,91.180875,34.62,19,1008,1.71,0,0.0,5,112.58,140.99,140.11,1.11,7.71,399.15
2026-03-05,Dhaka,Dhaka,23.764386,90.389014,30.98,30,1008,1.54,0,0.0,5,113.07,142.09,171.69,1.48,13.87,393.07
2026-03-05,Dinajpur,Rangpur,25.626071,88.634623,32.74,19,1009,2.32,0,0.0,5,156.44,181.98,227.99,5.88,48.65,456.73
2026-03-05,Faridpur,Dhaka,23.604018,89.841554,30.75,23,1009,1.7,0,0.0,5,126.31,156.35,191.99,2.12,18.77,451.23
2026-03-05,Feni,Chattogram,23.01276,91.404923,33.4,22,1008,4.81,0,0.0,5,112.38,141.11,112.99,0.66,2.94,367.62
2026-03-05,Gaibandha,Rangpur,25.086001,89.869644,33.05,20,1009,2.36,0,0.0,5,105.64,128.14,179.34,1.25,10.05,408.0
2026-03-05,Gazipur,Dhaka,23.999756,90.417363,31.01,30,1008,1.54,0,0.0,5,108.55,136.29,166.08,1.61,13.16,397.61
2026-03-05,Gopalganj,Dhaka,23.004994,89.830318,33.08,21,1008,2.54,0,0.0,5,133.61,161.79,166.56,1.86,17.33,433.08
2026-03-05,Habiganj,Sylhet,24.374603,91.414027,34.25,24,1008,1.17,0,0.0,5,103.5,123.36,196.87,2.26,13.52,420.47
2026-03-05,Jamalpur,Mymensingh,24.925587,89.943668,32.43,24,1009,0.61,0,0.0,5,105.99,129.29,182.02,1.46,11.87,409.83
2026-03-05,Jashore,Khulna,23.166526,89.209442,32.26,20,1009,1.34,0,0.0,5,162.18,191.66,202.99,4.49,28.45,545.76
2026-03-05,Jhalokathi,Barishal,22.56239,90.174282,33.15,20,1008,2.72,0,0.0,5,92.43,113.42,89.75,0.13,1.24,235.63
2026-03-05,Jhenaidah,Khulna,23.544696,89.173194,31.96,20,1009,1.7,0,0.0,5,197.55,232.84,255.7,9.04,47.6,736.05
2026-03-05,Joypurhat,Rajshahi,25.111402,88.98842,32.57,21,1009,2.15,0,0.0,5,151.78,179.4,225.67,4.8,38.73,495.15
2026-03-05,Khagrachhari,Chattogram,23.1078,91.988996,36.31,19,1008,1.05,0,0.0,5,121.03,150.23,127.3,0.46,4.44,389.71
2026-03-05,Khulna,Khulna,22.937209,89.285274,33.05,18,1009,1.31,0,0.0,5,135.06,161.5,154.14,2.58,16.08,437.89
2026-03-05,Kishoreganj,Dhaka,24.433982,90.785723,32.79,28,1008,0.49,0,0.0,5,112.64,136.72,201.62,2.51,20.04,451.67
2026-03-05,Kurigram,Rangpur,25.813013,89.643052,29.52,28,1009,1.4,0,0.0,5,118.32,139.85,176.51,1.5,8.13,453.01
2026-03-05,Kushtia,Khulna,23.898795,89.129554,32.13,21,1009,1.23,0,0.0,5,216.21,257.8,263.68,11.45,57.72,886.33
2026-03-05,Lakshmipur,Chattogram,22.944537,90.827635,28.98,33,1009,3.44,0,0.0,5,97.78,123.9,114.08,0.34,3.57,270.52
