date,district,division,lat,lon,temp_c,humidity,pressure,wind_speed,clouds,rain,aqi,pm2_5,pm10,o3,no2,so2,co
2025-10-18,Bagerhat,Khulna,22.655478,89.794181,32.25,58,1010,2.7,4,0.0,5,175.28,188.17,149.29,1.44,14.72,555.31
2025-10-18,Bandarban,Chattogram,21.787476,92.412475,34.33,47,1009,1.43,30,0.0,2,12.36,12.77,70.41,0.66,0.05,208.11
2025-10-18,Barguna,Barishal,22.131336,90.117243,31.4,65,1010,2.62,2,0.0,3,35.24,36.85,79.69,0.06,0.36,245.47
2025-10-18,Barishal,Barishal,22.493403,90.354801,31.55,64,1010,3.42,8,0.0,4,72.69,76.31,100.15,0.26,2.33,317.14
2025-10-18,Bhola,Barishal,22.143569,90.790409,29.0,74,1010,2.48,3,0.0,2,19.24,20.06,61.23,0.02,0.04,207.71
2025-10-18,Bogura,Rajshahi,24.850066,89.372843,31.3,56,1011,2.95,0,0.0,5,109.33,119.28,148.84,3.12,18.57,422.84
2025-10-18,Brahmanbaria,Chattogram,23.9606,91.119089,33.06,62,1010,2.57,40,0.0,5,79.1,84.51,119.06,1.35,4.71,372.38
2025-10-18,Chandpur,Chattogram,23.224176,90.6531,30.95,62,1010,2.33,0,0.0,5,89.1,94.01,101.35,0.71,2.86,359.94
2025-10-18,Chapai Nawabganj,Rajshahi,24.599887,88.285047,30.91,55,1011,2.65,0,0.0,5,161.38,178.31,138.73,3.61,24.98,587.03
2025-10-18,Chattogram,Chattogram,22.333778,91.834435,30.0,70,1010,2.73,44,0.0,2,19.38,19.71,82.82,0.43,0.38,231.47
2025-10-18,Chuadanga,Khulna,23.643661,88.846448,31.25,60,1011,2.56,4,0.0,5,217.68,244.78,192.6,12.34,66.83,917.59
2025-10-18,Cox's Bazar,Chattogram,21.176647,92.003505,28.32,77,1010,4.1,46,0.0,1,4.44,4.68,44.27,0.14,0.02,178.42
2025-10-18,Cumilla,Chattogram,23.461061,91.180875,31.02,66,1010,2.82,3,0.0,4,73.53,77.66,108.1,0.8,2.55,358.19
2025-10-18,Dhaka,Dhaka,23.764386,90.389014,33.98,46,1010,2.06,0,0.0,5,79.24,84.16,130.8,1.06,6.36,336.21
2025-10-18,Dinajpur,Rangpur,25.626071,88.634623,30.34,61,1011,1.5,0,0.0,5,110.89,119.37,163.22,3.11,16.74,411.59
2025-10-18,Faridpur,Dhaka,23.604018,89.841554,31.61,56,1010,3.24,1,0.0,5,93.0,99.19,144.39,1.33,10.36,364.22
2025-10-18,Feni,Chattogram,23.01276,91.404923,30.7,69,1010,3.28,2,0.0,4,50.72,52.62,105.78,0.51,0.98,322.99
2025-10-18,Gaibandha,Rangpur,25.086001,89.869644,31.11,56,1011,3.04,0,0.0,4,53.77,57.99,118.55,0.97,3.39,304.27
2025-10-18,Gazipur,Dhaka,23.999756,90.417363,34.01,46,1010,2.06,0,0.0,4,70.71,75.35,130.93,1.13,5.57,321.46
2025-10-18,Gopalganj,Dhaka,23.004994,89.830318,31.72,60,1010,2.91,2,0.0,5,109.84,116.94,137.25,1.12,9.03,407.83
2025-10-18,Habiganj,Sylhet,24.374603,91.414027,32.04,60,1010,1.6,0,0.0,5,86.84,93.12,136.1,2.9,9.77,405.32
2025-10-18,Jamalpur,Mymensingh,24.925587,89.943668,30.71,60,1011,2.82,0,0.0,5,79.52,85.73,128.83,1.34,8.5,346.64
2025-10-18,Jashore,Khulna,23.166526,89.209442,31.44,61,1010,2.76,4,0.0,5,165.38,178.73,174.77,3.28,27.21,561.13
2025-10-18,Jhalokathi,Barishal,22.56239,90.174282,31.68,63,1010,3.36,11,0.0,5,85.23,89.85,107.12,0.3,3.14,336.41
2025-10-18,Jhenaidah,Khulna,23.544696,89.173194,31.19,62,1011,2.49,5,0.0,5,167.15,184.17,181.2,6.83,41.83,647.82
2025-10-18,Joypurhat,Rajshahi,25.111402,88.98842,30.61,61,1011,2.43,0,0.0,5,169.32,186.66,179.49,7.18,40.08,586.11
2025-10-18,Khagrachhari,Chattogram,23.1078,91.988996,33.9,48,1009,0.81,52,0.0,3,44.19,45.69,113.55,0.83,1.68,313.68
2025-10-18,Khulna,Khulna,22.937209,89.285274,31.55,61,1010,2.83,2,0.0,5,191.93,207.36,179.36,3.12,28.96,619.52
2025-10-18,Kishoreganj,Dhaka,24.433982,90.785723,31.91,58,1010,2.03,0,0.0,5,80.67,87.61,137.91,1.49,5.88,358.11
2025-10-18,Kurigram,Rangpur,25.813013,89.643052,29.46,63,1011,2.6,0,0.0,3,49.15,52.82,112.88,0.84,1.27,314.14
2025-10-18,Kushtia,Khulna,23.898795,89.129554,31.41,59,1011,2.52,4,0.0,5,198.45,223.01,180.99,10.78,57.51,849.49
2025-10-18,Lakshmipur,Chattogram,22.944537,90.827635,31.55,62,1010,2.51,7,0.0,4,62.75,65.2,99.9,0.35,1.26,322.44
2025-10-18,Lalmonirhat,Rangpur,25.916351,89.446139,30.08,59,1011,2.16,0,0.0,4,54.64,58.61,116.0,0.9,1.5,328.75
2025-10-18,Madaripur,Dhaka,23.167518,90.204727,31.74,60,1010,2.66,3,0.0,5,85.38,89.92,117.24,0.64,3.82,349.5
2025-10-18,Magura,Khulna,23.488077,89.420182,31.55,60,1010,2.46,8,0.0,5,119.59,128.33,158.59,1.89,16.17,435.04
2025-10-18,Manikganj,Dhaka,23.832984,89.966688,31.86,53,1010,3.24,0,0.0,5,92.8,99.15,147.42,1.39,11.17,357.53
2025-10-18,Meherpur,Khulna,23.781785,88.636937,31.69,56,1011,2.67,7,0.0,5,208.31,232.53,177.81,9.94,59.5,886.16
2025-10-18,Moulvibazar,Sylhet,24.488082,91.763018,30.82,67,1010,1.66,0,0.0,5,77.16,82.66,133.06,2.74,8.55,374.72
2025-10-18,Munshiganj,Dhaka,23.54838,90.534972,32.99,49,1010,2.95,0,0.0,5,80.28,84.94,117.17,0.87,4.16,341.99
2025-10-18,Mymensingh,Mymensingh,24.888931,90.384519,31.21,62,1010,1.5,0,0.0,4,74.71,81.04,125.57,1.32,6.4,350.84
2025-10-18,Naogaon,Rajshahi,24.807323,88.944545,31.15,59,1011,2.76,1,0.0,5,172.14,190.66,168.33,6.41,35.71,605.28
2025-10-18,Narail,Khulna,25.074884,90.391651,31.36,58,1010,1.64,0,0.0,3,49.22,53.61,116.45,0.98,2.08,308.41
2025-10-18,Narayanganj,Dhaka,23.623673,90.498807,34.01,47,1010,3.15,0,0.0,5,75.5,80.14,124.06,1.0,4.87,331.71
2025-10-18,Narsingdi,Dhaka,23.919715,90.715298,31.72,56,1010,2.62,0,0.0,4,63.08,67.17,125.24,1.05,3.64,310.93
2025-10-18,Natore,Rajshahi,24.413185,88.986668,31.56,57,1011,2.61,1,0.0,5,177.77,198.66,145.97,4.88,26.93,643.7
2025-10-18,Netrokona,Mymensingh,24.891567,90.712533,31.21,58,1010,1.84,0,0.0,4,63.51,69.54,129.36,1.41,3.71,344.42
2025-10-18,Nilphamari,Rangpur,25.933927,88.853459,30.27,60,1011,1.38,0,0.0,5,94.92,101.84,150.32,2.79,12.51,397.13
2025-10-18,Noakhali,Chattogram,22.25408,91.17144,27.71,80,1010,3.0,12,0.0,3,26.99,27.73,76.43,0.08,0.21,236.0
2025-10-18,Pabna,Rajshahi,24.006808,89.244834,31.72,56,1011,2.72,2,0.0,5,142.87,157.42,163.47,5.06,30.81,560.52
2025-10-18,Panchagarh,Rangpur,26.320945,88.547114,30.37,56,1011,0.54,0,0.0,5,96.7,105.14,137.69,1.4,7.03,427.1
2025-10-18,Patuakhali,Barishal,22.008424,90.382683,29.97,70,1010,2.6,2,0.0,3,29.91,31.25,73.54,0.04,0.25,232.89
2025-10-18,Pirojpur,Barishal,22.50956,90.00725,31.8,61,1010,3.0,9,0.0,5,85.23,89.85,107.12,0.3,3.14,336.41
2025-10-18,Rajbari,Dhaka,23.739837,89.570413,32.01,55,1010,3.01,7,0.0,5,113.02,121.2,158.1,1.75,15.4,411.29
2025-10-18,Rajshahi,Rajshahi,24.628543,89.037686,31.43,58,1011,2.84,0,0.0,5,145.74,160.95,153.74,4.3,25.38,529.1
2025-10-18,Rangamati,Chattogram,22.650921,92.181433,28.9,71,1010,1.58,65,0.0,3,30.52,31.3,108.19,2.54,1.63,280.5
2025-10-18,Rangpur,Rangpur,25.637614,89.082638,30.15,62,1011,2.02,0,0.0,5,88.32,94.71,147.87,2.84,11.82,382.07
2025-10-18,Satkhira,Khulna,22.716651,89.074986,31.37,62,1010,2.74,1,0.0,5,229.16,247.88,204.5,3.97,41.65,714.51
2025-10-18,Shariatpur,Dhaka,23.213284,90.348125,30.88,61,1010,2.2,2,0.0,5,81.03,85.46,119.13,0.77,4.05,344.67
2025-10-18,Sherpur,Mymensingh,25.022837,90.014974,30.71,60,1011,2.44,0,0.0,3,46.37,50.16,112.14,0.79,1.81,293.84
2025-10-18,Sirajganj,Rajshahi,24.457224,89.705705,29.18,65,1011,3.49,0,0.0,5,113.83,122.3,152.11,1.92,17.89,388.58
2025-10-18,Sunamganj,Sylhet,25.067103,91.398582,32.24,56,1010,0.68,0,0.0,4,69.88,75.02,157.83,4.42,12.56,393.24
2025-10-18,Sylhet,Sylhet,24.89922,91.868527,30.84,56,1010,0.14,0,0.0,3,47.17,50.31,125.55,2.06,3.3,283.58
2025-10-18,Tangail,Dhaka,24.273851,89.937591,30.51,60,1011,3.42,0,0.0,5,118.28,127.18,148.79,1.85,16.23,406.97
2025-10-18,Thakurgaon,Rangpur,23.773143,90.359163,34.02,46,1010,2.06,0,0.0,5,79.24,84.16,130.8,1.06,6.36,336.21
