date,district,division,lat,lon,temp_c,humidity,pressure,wind_speed,clouds,rain,aqi,pm2_5,pm10,o3,no2,so2,co
2026-04-16,Bagerhat,Khulna,22.655478,89.794181,37.18,36,1007,5.2,0,0.0,2,8.3,32.84,35.31,0.07,0.31,102.31
2026-04-16,Bandarban,Chattogram,21.787476,92.412475,40.33,18,1007,3.41,2,0.0,2,12.84,27.85,54.13,0.03,0.15,118.82
2026-04-16,Barguna,Barishal,22.131336,90.117243,32.68,54,1008,6.01,6,0.0,2,7.7,27.96,38.9,0.03,0.24,99.13
2026-04-16,Barishal,Barishal,22.493403,90.354801,35.21,43,1008,5.06,10,0.0,2,8.28,29.89,38.96,0.03,0.23,100.36
2026-04-16,Bhola,Barishal,22.143569,90.790409,28.72,75,1009,4.7,90,0.0,2,7.93,26.21,40.81,0.03,0.2,99.67
2026-04-16,Bogura,Rajshahi,24.850066,89.372843,36.66,35,1007,3.88,53,0.0,3,38.56,55.66,101.56,5.14,12.64,259.17
2026-04-16,Brahmanbaria,Chattogram,23.9606,91.119089,36.72,34,1007,3.77,58,0.0,2,13.62,27.52,59.41,0.49,1.03,131.73
2026-04-16,Chandpur,Chattogram,23.224176,90.6531,32.26,55,1008,5.3,4,0.0,2,11.1,28.53,52.27,0.16,0.47,113.92
2026-04-16,Chapai Nawabganj,Rajshahi,24.599887,88.285047,38.34,33,1006,4.28,5,0.0,4,68.56,93.28,140.15,2.53,14.46,294.21
2026-04-16,Chattogram,Chattogram,22.333778,91.834435,30.35,64,1008,6.01,6,0.0,2,11.18,27.93,48.81,0.02,0.17,111.53
2026-04-16,Chuadanga,Khulna,23.643661,88.846448,37.48,37,1006,4.66,3,0.0,3,45.11,71.72,118.49,4.8,18.52,267.73
2026-04-16,Cox's Bazar,Chattogram,21.176647,92.003505,28.85,72,1009,5.59,4,0.0,2,10.61,25.1,51.33,0.02,0.16,113.41
2026-04-16,Cumilla,Chattogram,23.461061,91.180875,36.54,36,1007,5.36,6,0.0,2,12.35,28.65,55.61,0.25,0.6,120.94
2026-04-16,Dhaka,Dhaka,23.764386,90.389014,36.36,37,1007,4.61,4,0.0,2,13.15,28.63,62.29,0.61,1.67,127.9
2026-04-16,Dinajpur,Rangpur,25.626071,88.634623,32.92,50,1007,3.26,92,0.0,3,47.25,65.44,62.9,13.85,19.86,341.46
2026-04-16,Faridpur,Dhaka,23.604018,89.841554,36.44,37,1007,4.07,5,0.0,2,16.81,35.28,72.77,1.19,4.04,141.01
2026-04-16,Feni,Chattogram,23.01276,91.404923,34.24,44,1008,5.36,3,0.0,2,11.87,29.41,53.15,0.07,0.25,114.1
2026-04-16,Gaibandha,Rangpur,25.086001,89.869644,35.0,42,1007,3.72,79,0.0,2,17.62,25.45,68.3,2.74,6.6,185.08
2026-04-16,Gazipur,Dhaka,23.999756,90.417363,36.19,37,1007,4.18,3,0.0,2,12.97,26.55,59.85,0.7,1.72,130.03
2026-04-16,Gopalganj,Dhaka,23.004994,89.830318,37.02,36,1007,4.96,0,0.0,2,11.55,31.86,53.84,0.39,1.6,115.57
2026-04-16,Habiganj,Sylhet,24.374603,91.414027,36.27,38,1007,0.8,17,0.0,2,15.04,26.05,68.82,0.95,2.07,150.17
2026-04-16,Jamalpur,Mymensingh,24.925587,89.943668,35.07,42,1007,3.82,65,0.0,2,19.48,29.46,72.85,2.5,6.35,181.65
2026-04-16,Jashore,Khulna,23.166526,89.209442,37.57,35,1006,5.71,0,60.3,2,13.81,34.93,60.66,1.1,4.09,130.89
2026-04-16,Jhalokathi,Barishal,22.56239,90.174282,35.82,40,1008,5.2,0,0.0,2,8.15,30.91,37.39,0.04,0.24,99.98
2026-04-16,Jhenaidah,Khulna,23.544696,89.173194,37.54,35,1006,4.56,0,2.92,3,27.97,50.37,91.81,2.93,11.07,194.53
2026-04-16,Joypurhat,Rajshahi,25.111402,88.98842,36.25,37,1007,3.58,9,0.0,3,43.26,59.98,108.07,9.26,22.38,311.23
2026-04-16,Khagrachhari,Chattogram,23.1078,91.988996,39.62,23,1007,1.7,6,0.0,2,12.9,29.97,55.07,0.04,0.19,116.24
2026-04-16,Khulna,Khulna,22.937209,89.285274,37.73,34,1006,6.1,0,0.0,2,11.07,33.06,48.69,0.61,2.28,118.51
2026-04-16,Kishoreganj,Dhaka,24.433982,90.785723,35.46,39,1007,3.21,20,0.0,2,13.57,20.93,61.9,0.92,2.06,140.28
2026-04-16,Kurigram,Rangpur,25.813013,89.643052,28.93,58,1008,2.14,0,0.0,2,16.28,23.01,43.1,5.89,2.71,236.22
2026-04-16,Kushtia,Khulna,23.898795,89.129554,36.9,37,1006,4.15,0,0.0,3,47.36,75.86,123.09,4.92,19.06,270.25
2026-04-16,Lakshmipur,Chattogram,22.944537,90.827635,31.96,58,1008,4.57,17,0.0,2,9.97,28.63,47.29,0.07,0.27,107.17
2026-04-16,Lalmonirhat,Rangpur,25.916351,89.446139,32.29,45,1008,2.98,5,0.0,2,17.34,24.2,41.05,5.85,2.72,239.15
2026-04-16,Madaripur,Dhaka,23.167518,90.204727,37.31,33,1007,5.37,6,0.0,2,10.79,29.72,51.0,0.14,0.63,111.87
2026-04-16,Magura,Khulna,23.488077,89.420182,37.5,34,1006,4.15,0,5.62,2,18.79,40.94,77.2,1.72,6.45,145.86
2026-04-16,Manikganj,Dhaka,23.832984,89.966688,35.92,39,1007,3.48,11,0.0,2,18.64,37.17,77.85,1.51,4.94,150.25
2026-04-16,Meherpur,Khulna,23.781785,88.636937,37.52,36,1006,4.48,20,0.0,3,42.53,67.85,110.18,3.71,14.24,253.89
2026-04-16,Moulvibazar,Sylhet,24.488082,91.763018,34.38,44,1008,2.26,5,0.0,2,14.91,23.51,69.34,1.06,2.16,158.52
2026-04-16,Munshiganj,Dhaka,23.54838,90.534972,34.72,45,1008,5.19,41,0.0,2,11.99,28.03,56.41,0.35,1.01,120.42
2026-04-16,Mymensingh,Mymensingh,24.888931,90.384519,34.86,41,1007,2.52,84,0.0,2,13.93,21.39,64.6,1.73,4.65,159.49
2026-04-16,Naogaon,Rajshahi,24.807323,88.944545,36.79,36,1006,3.7,49,0.0,4,54.55,76.03,123.28,7.96,22.31,334.58
2026-04-16,Narail,Khulna,25.074884,90.391651,34.39,44,1008,3.03,92,0.0,2,13.04,19.45,62.39,1.93,5.15,164.39
2026-04-16,Narayanganj,Dhaka,23.623673,90.498807,35.27,42,1008,5.1,30,0.0,2,12.48,27.29,58.13,0.53,1.37,125.23
2026-04-16,Narsingdi,Dhaka,23.919715,90.715298,36.35,36,1007,4.41,9,0.0,2,12.16,24.66,54.8,0.58,1.36,126.83
2026-04-16,Natore,Rajshahi,24.413185,88.986668,37.27,35,1006,4.42,0,0.0,5,77.11,108.12,153.72,5.37,22.17,381.29
2026-04-16,Netrokona,Mymensingh,24.891567,90.712533,34.23,44,1008,1.39,95,0.0,2,13.92,21.28,65.97,1.43,2.72,154.98
2026-04-16,Nilphamari,Rangpur,25.933927,88.853459,32.03,49,1008,3.24,58,0.0,3,32.22,45.56,47.49,11.32,13.67,304.34
2026-04-16,Noakhali,Chattogram,22.25408,91.17144,28.5,77,1009,4.29,56,0.0,2,9.07,26.94,45.05,0.03,0.18,103.85
2026-04-16,Pabna,Rajshahi,24.006808,89.244834,36.65,37,1007,3.96,0,0.0,3,41.27,67.03,111.67,3.78,14.03,239.66
2026-04-16,Panchagarh,Rangpur,26.320945,88.547114,33.44,36,1008,4.58,0,0.0,3,49.23,65.01,91.17,3.43,5.87,323.24
2026-04-16,Patuakhali,Barishal,22.008424,90.382683,31.17,62,1009,5.49,21,0.0,2,7.77,27.38,39.53,0.03,0.23,99.31
2026-04-16,Pirojpur,Barishal,22.50956,90.00725,35.58,42,1008,5.76,0,0.0,2,8.15,30.91,37.39,0.04,0.24,99.98
2026-04-16,Rajbari,Dhaka,23.739837,89.570413,36.54,37,1007,3.47,5,0.0,2,22.78,45.9,85.43,2.18,8.18,161.89
2026-04-16,Rajshahi,Rajshahi,24.628543,89.037686,37.17,35,1006,4.1,44,0.0,4,54.98,78.55,124.22,5.56,17.56,311.5
2026-04-16,Rangamati,Chattogram,22.650921,92.181433,35.71,33,1007,1.15,14,0.0,2,12.82,29.36,57.06,0.38,0.23,124.43
2026-04-16,Rangpur,Rangpur,25.637614,89.082638,32.61,49,1008,3.05,100,0.0,3,28.44,40.93,41.46,11.55,13.47,283.93
2026-04-16,Satkhira,Khulna,22.716651,89.074986,37.84,34,1006,6.35,0,0.0,2,8.4,29.31,38.58,0.16,0.54,108.79
2026-04-16,Shariatpur,Dhaka,23.213284,90.348125,34.81,44,1007,5.52,4,0.0,2,11.92,29.0,57.07,0.19,0.83,117.27
2026-04-16,Sherpur,Mymensingh,25.022837,90.014974,36.02,37,1007,1.83,68,0.0,2,12.51,18.44,59.57,2.05,6.21,165.43
2026-04-16,Sirajganj,Rajshahi,24.457224,89.705705,29.7,68,1008,3.22,1,0.0,3,29.59,47.48,91.23,2.49,7.2,195.18
2026-04-16,Sunamganj,Sylhet,25.067103,91.398582,33.14,51,1009,0.96,28,0.0,2,20.22,29.06,68.26,9.06,12.34,279.12
2026-04-16,Sylhet,Sylhet,24.89922,91.868527,32.39,49,1008,2.47,11,0.0,2,16.19,22.99,64.38,3.01,2.5,197.11
2026-04-16,Tangail,Dhaka,24.273851,89.937591,33.87,48,1007,3.57,37,0.0,2,21.67,37.37,80.56,1.84,5.54,166.62
2026-04-16,Thakurgaon,Rangpur,23.773143,90.359163,36.53,36,1007,4.53,5,0.0,2,13.15,28.63,62.29,0.61,1.67,127.9
