date,district,division,lat,lon,temp_c,humidity,pressure,wind_speed,clouds,rain,aqi,pm2_5,pm10,o3,no2,so2,co
2025-10-02,Bagerhat,Khulna,22.655478,89.794181,25.37,96,1008,3.58,100,0.56,1,2.48,4.61,45.43,0.23,0.12,93.76
2025-10-02,Bandarban,Chattogram,21.787476,92.412475,23.74,100,1011,1.34,100,0.0,1,2.42,4.76,32.0,0.14,0.09,80.35
2025-10-02,Barguna,Barishal,22.131336,90.117243,26.97,86,1008,5.48,100,1.33,1,3.06,6.01,49.65,0.28,0.15,97.01
2025-10-02,Barishal,Barishal,22.493403,90.354801,25.08,97,1009,3.09,100,0.6,1,2.83,5.61,44.35,0.22,0.12,91.6
2025-10-02,Bhola,Barishal,22.143569,90.790409,27.79,84,1009,8.77,100,2.05,1,3.97,8.83,42.69,0.21,0.19,89.65
2025-10-02,Bogura,Rajshahi,24.850066,89.372843,28.32,81,1008,6.42,87,0.0,1,4.24,5.73,28.56,5.28,3.59,188.84
2025-10-02,Brahmanbaria,Chattogram,23.9606,91.119089,25.8,90,1009,5.54,97,0.0,1,2.3,3.41,37.03,1.07,0.42,124.13
2025-10-02,Chandpur,Chattogram,23.224176,90.6531,24.71,94,1009,9.23,100,0.71,1,2.33,3.64,36.08,0.43,0.26,96.02
2025-10-02,Chapai Nawabganj,Rajshahi,24.599887,88.285047,31.25,66,1007,4.97,82,0.0,1,6.82,9.5,12.58,9.64,7.81,279.27
2025-10-02,Chattogram,Chattogram,22.333778,91.834435,25.01,95,1010,6.83,100,1.22,1,2.43,4.57,36.66,0.16,0.08,81.86
2025-10-02,Chuadanga,Khulna,23.643661,88.846448,26.87,88,1008,4.6,95,0.0,2,15.47,23.25,17.78,13.14,17.64,378.14
2025-10-02,Cox's Bazar,Chattogram,21.176647,92.003505,26.63,89,1010,7.5,100,0.64,1,3.91,9.25,35.6,0.13,0.18,81.54
2025-10-02,Cumilla,Chattogram,23.461061,91.180875,24.49,95,1010,6.62,95,0.0,1,2.13,3.26,39.22,0.53,0.23,102.83
2025-10-02,Dhaka,Dhaka,23.764386,90.389014,25.12,94,1008,5.51,100,0.6,1,3.42,4.58,33.99,1.72,0.57,130.12
2025-10-02,Dinajpur,Rangpur,25.626071,88.634623,30.16,70,1008,4.52,95,0.0,2,10.05,12.45,8.1,13.04,9.24,307.54
2025-10-02,Faridpur,Dhaka,23.604018,89.841554,25.12,97,1008,6.06,100,0.17,1,4.92,6.5,33.16,2.53,1.54,154.73
2025-10-02,Feni,Chattogram,23.01276,91.404923,23.9,99,1009,3.89,97,1.0,1,1.95,3.22,40.0,0.39,0.12,89.19
2025-10-02,Gaibandha,Rangpur,25.086001,89.869644,30.56,71,1008,5.3,97,0.0,1,3.23,4.27,28.23,4.54,0.95,176.4
2025-10-02,Gazipur,Dhaka,23.999756,90.417363,25.61,92,1009,6.08,100,0.0,1,3.42,4.59,35.84,1.84,0.62,138.23
2025-10-02,Gopalganj,Dhaka,23.004994,89.830318,25.2,95,1009,3.86,100,0.53,1,2.98,4.44,37.95,0.7,0.69,104.32
2025-10-02,Habiganj,Sylhet,24.374603,91.414027,27.3,85,1009,3.48,85,0.0,1,3.62,5.72,25.6,3.11,1.45,169.86
2025-10-02,Jamalpur,Mymensingh,24.925587,89.943668,30.07,72,1008,5.14,98,0.0,1,3.69,4.84,29.89,4.21,0.93,177.53
2025-10-02,Jashore,Khulna,23.166526,89.209442,26.23,90,1008,4.85,99,0.0,1,5.21,7.51,41.09,2.62,3.6,142.29
2025-10-02,Jhalokathi,Barishal,22.56239,90.174282,24.89,98,1009,3.15,100,0.56,1,2.6,5.01,45.95,0.23,0.11,93.59
2025-10-02,Jhenaidah,Khulna,23.544696,89.173194,27.38,86,1008,6.43,95,0.0,2,10.59,15.29,31.01,7.78,10.46,257.11
2025-10-02,Joypurhat,Rajshahi,25.111402,88.98842,30.17,72,1008,5.97,93,0.0,1,5.75,7.65,22.93,7.47,10.77,207.25
2025-10-02,Khagrachhari,Chattogram,23.1078,91.988996,23.76,99,1011,2.31,99,0.0,1,1.29,1.65,37.0,0.9,0.2,91.59
2025-10-02,Khulna,Khulna,22.937209,89.285274,25.97,93,1008,4.46,100,0.41,1,3.93,6.08,43.96,1.45,1.88,119.97
2025-10-02,Kishoreganj,Dhaka,24.433982,90.785723,29.0,75,1009,5.65,81,0.0,1,5.69,8.83,25.63,4.19,1.5,212.24
