date,district,division,lat,lon,temp_c,humidity,pressure,wind_speed,clouds,rain,aqi,pm2_5,pm10,o3,no2,so2,co
2025-11-03,Bagerhat,Khulna,22.655478,89.794181,30.13,53,1008,4.95,78,0.0,3,44.65,49.52,110.71,3.73,11.08,338.63
2025-11-03,Bandarban,Chattogram,21.787476,92.412475,33.06,45,1007,1.6,55,0.0,3,43.06,43.63,114.92,1.37,0.77,413.38
2025-11-03,Barguna,Barishal,22.131336,90.117243,29.15,62,1008,5.71,68,0.0,3,30.91,34.79,95.83,1.16,4.5,272.94
2025-11-03,Barishal,Barishal,22.493403,90.354801,29.86,59,1008,5.07,61,0.0,3,29.83,32.95,91.07,1.22,3.61,275.02
2025-11-03,Bhola,Barishal,22.143569,90.790409,28.11,70,1008,5.08,92,0.0,2,23.33,26.37,83.61,0.6,0.88,252.77
2025-11-03,Bogura,Rajshahi,24.850066,89.372843,28.37,60,1009,3.86,31,0.0,5,85.91,98.06,142.85,4.39,16.23,434.28
2025-11-03,Brahmanbaria,Chattogram,23.9606,91.119089,29.06,70,1007,2.06,40,0.0,2,18.41,20.12,82.44,2.12,2.08,275.38
2025-11-03,Chandpur,Chattogram,23.224176,90.6531,29.73,60,1008,4.75,81,0.0,2,16.66,18.43,74.47,1.15,0.77,254.37
2025-11-03,Chapai Nawabganj,Rajshahi,24.599887,88.285047,29.17,44,1009,3.67,30,0.0,5,101.65,119.4,129.3,5.68,22.97,499.02
2025-11-03,Chattogram,Chattogram,22.333778,91.834435,29.93,62,1007,3.09,40,0.0,3,42.61,44.33,94.96,1.55,1.33,408.27
2025-11-03,Chuadanga,Khulna,23.643661,88.846448,29.29,50,1009,3.75,25,0.0,5,124.8,148.35,136.37,17.06,41.79,771.49
2025-11-03,Cox's Bazar,Chattogram,21.176647,92.003505,27.58,80,1007,5.77,96,0.0,2,24.18,25.37,98.93,0.77,0.45,346.25
2025-11-03,Cumilla,Chattogram,23.461061,91.180875,29.13,68,1008,2.43,96,0.0,2,18.42,19.91,81.51,1.6,1.41,277.63
2025-11-03,Dhaka,Dhaka,23.764386,90.389014,27.98,69,1008,3.6,40,0.0,3,31.41,34.8,88.2,2.46,3.61,301.56
2025-11-03,Dinajpur,Rangpur,25.626071,88.634623,27.49,56,1009,2.89,10,0.0,5,102.1,121.47,138.85,5.08,18.08,533.48
2025-11-03,Faridpur,Dhaka,23.604018,89.841554,29.22,55,1008,5.2,89,0.0,3,40.57,45.4,100.66,3.26,6.7,318.51
2025-11-03,Feni,Chattogram,23.01276,91.404923,29.39,67,1007,4.0,79,0.0,3,29.34,30.61,87.1,1.78,1.54,346.39
2025-11-03,Gaibandha,Rangpur,25.086001,89.869644,27.99,69,1008,4.62,43,0.0,4,55.78,62.02,120.99,1.75,5.64,341.97
2025-11-03,Gazipur,Dhaka,23.999756,90.417363,28.01,69,1008,3.6,40,0.0,3,25.49,28.44,84.46,2.1,2.15,286.47
