date,district,division,lat,lon,temp_c,humidity,pressure,wind_speed,clouds,rain,aqi,pm2_5,pm10,o3,no2,so2,co
2025-11-23,Bagerhat,Khulna,22.655478,89.794181,28.27,39,1016,3.31,3,0.0,5,183.04,198.17,166.39,2.12,14.66,668.44
2025-11-23,Bandarban,Chattogram,21.787476,92.412475,29.36,32,1015,1.76,0,0.0,5,75.21,81.22,153.75,0.96,6.4,316.21
2025-11-23,Barguna,Barishal,22.131336,90.117243,27.6,44,1016,4.58,3,0.0,5,116.52,127.25,188.28,0.97,15.39,378.69
2025-11-23,Barishal,Barishal,22.493403,90.354801,27.94,41,1016,4.32,2,0.0,5,119.22,129.61,175.57,0.97,12.86,393.12
2025-11-23,Bhola,Barishal,22.143569,90.790409,24.97,61,1016,5.02,3,0.0,5,109.26,119.76,180.41,0.79,12.83,369.81
2025-11-23,Bogura,Rajshahi,24.850066,89.372843,26.14,47,1016,1.67,46,0.0,5,186.77,209.92,146.35,6.8,15.27,877.93
2025-11-23,Brahmanbaria,Chattogram,23.9606,91.119089,27.06,54,1016,2.06,20,0.0,5,123.36,136.21,147.11,2.75,11.46,544.96
2025-11-23,Chandpur,Chattogram,23.224176,90.6531,26.79,50,1016,2.95,2,0.0,5,137.52,150.48,132.1,2.11,9.49,506.99
2025-11-23,Chapai Nawabganj,Rajshahi,24.599887,88.285047,26.32,39,1017,2.27,53,0.0,5,144.37,164.74,124.1,6.45,15.8,717.04
2025-11-23,Chattogram,Chattogram,22.333778,91.834435,25.91,52,1015,3.63,2,0.0,5,90.23,97.92,153.04,0.72,7.81,363.5
2025-11-23,Chuadanga,Khulna,23.643661,88.846448,27.82,35,1016,3.12,3,0.0,5,331.9,383.32,169.21,29.79,51.95,1858.59
2025-11-23,Cox's Bazar,Chattogram,21.176647,92.003505,25.48,58,1015,5.88,8,0.0,5,85.93,94.5,153.18,0.51,6.56,319.77
2025-11-23,Cumilla,Chattogram,23.461061,91.180875,26.48,49,1016,3.18,3,0.0,5,124.52,136.76,142.58,2.1,10.06,518.74
2025-11-23,Dhaka,Dhaka,23.764386,90.389014,26.98,47,1016,1.54,1,0.0,5,159.15,173.71,142.71,3.47,11.39,596.67
2025-11-23,Dinajpur,Rangpur,25.626071,88.634623,25.4,48,1017,2.75,26,0.0,5,131.96,148.59,141.11,4.09,12.91,588.39
2025-11-23,Faridpur,Dhaka,23.604018,89.841554,27.22,43,1016,3.46,3,0.0,5,209.47,230.7,152.79,6.22,16.49,857.23
2025-11-23,Feni,Chattogram,23.01276,91.404923,26.06,52,1016,3.87,0,0.0,5,107.35,117.14,146.74,1.29,9.35,451.29
2025-11-23,Gaibandha,Rangpur,25.086001,89.869644,25.87,52,1016,2.34,24,0.0,5,164.56,183.75,141.62,5.08,13.54,751.05
2025-11-23,Gazipur,Dhaka,23.999756,90.417363,27.01,47,1016,1.54,2,0.0,5,151.89,166.85,141.44,3.57,10.95,604.82
2025-11-23,Gopalganj,Dhaka,23.004994,89.830318,27.97,40,1016,3.24,2,0.0,5,174.59,190.62,154.67,3.28,14.01,678.14
2025-11-23,Habiganj,Sylhet,24.374603,91.414027,26.85,53,1016,1.28,0,0.0,5,127.22,142.15,152.0,5.34,11.49,635.94
2025-11-23,Jamalpur,Mymensingh,24.925587,89.943668,25.91,51,1016,2.22,54,0.0,5,173.67,193.26,144.62,5.24,13.62,769.54
2025-11-23,Jashore,Khulna,23.166526,89.209442,28.02,37,1016,3.45,5,0.0,5,276.45,306.88,160.56,10.22,28.52,1258.67
2025-11-23,Jhalokathi,Barishal,22.56239,90.174282,27.84,42,1016,4.01,2,0.0,5,126.14,136.99,178.14,1.05,13.81,403.26
2025-11-23,Jhenaidah,Khulna,23.544696,89.173194,27.74,37,1016,3.27,2,0.0,5,322.94,366.65,168.01,21.03,41.34,1651.27
2025-11-23,Joypurhat,Rajshahi,25.111402,88.98842,25.82,47,1017,2.19,14,0.0,5,168.21,190.46,154.04,5.81,16.56,791.14
2025-11-23,Khagrachhari,Chattogram,23.1078,91.988996,27.44,40,1015,1.74,1,0.0,5,96.36,104.67,141.94,1.2,9.2,420.84
2025-11-23,Khulna,Khulna,22.937209,89.285274,28.17,39,1016,3.49,1,0.0,5,253.88,278.88,167.3,6.96,27.67,1063.37
2025-11-23,Kishoreganj,Dhaka,24.433982,90.785723,26.53,51,1016,2.5,12,0.0,5,135.87,153.1,143.3,3.64,9.71,615.68
2025-11-23,Kurigram,Rangpur,25.813013,89.643052,24.8,54,1016,1.82,15,0.0,5,160.23,179.11,125.55,5.13,9.91,790.74
2025-11-23,Kushtia,Khulna,23.898795,89.129554,27.32,38,1016,2.84,2,0.0,5,310.73,358.02,169.79,25.98,44.84,1709.61
2025-11-23,Lakshmipur,Chattogram,22.944537,90.827635,27.27,48,1016,4.02,0,0.0,5,112.13,122.21,154.16,1.2,9.75,421.72
2025-11-23,Lalmonirhat,Rangpur,25.916351,89.446139,25.78,46,1016,2.78,6,0.0,5,158.67,177.78,126.27,5.29,10.99,779.29
2025-11-23,Madaripur,Dhaka,23.167518,90.204727,28.5,37,1016,3.73,0,0.0,5,133.63,145.0,153.06,1.69,11.27,458.75
2025-11-23,Magura,Khulna,23.488077,89.420182,27.78,37,1016,3.27,3,0.0,5,277.84,309.58,154.38,9.67,22.23,1304.65
2025-11-23,Manikganj,Dhaka,23.832984,89.966688,26.65,47,1016,2.68,2,0.0,5,222.51,245.58,155.61,7.27,17.7,912.91
2025-11-23,Meherpur,Khulna,23.781785,88.636937,27.61,35,1016,2.9,4,0.0,5,283.92,325.9,156.94,22.6,41.93,1551.23
2025-11-23,Moulvibazar,Sylhet,24.488082,91.763018,25.66,59,1016,0.54,1,0.0,5,133.83,148.91,154.01,6.11,10.19,674.81
2025-11-23,Munshiganj,Dhaka,23.54838,90.534972,28.23,39,1016,3.44,1,0.0,5,142.99,156.27,139.3,2.57,10.45,532.98
2025-11-23,Mymensingh,Mymensingh,24.888931,90.384519,25.85,53,1016,2.05,63,0.0,5,153.69,170.78,146.06,4.14,12.11,671.46
2025-11-23,Naogaon,Rajshahi,24.807323,88.944545,26.29,43,1017,2.36,48,0.0,5,177.81,200.96,154.79,7.02,16.7,861.27
2025-11-23,Narail,Khulna,25.074884,90.391651,26.18,52,1016,2.04,53,0.0,5,148.07,164.82,144.85,3.92,12.12,664.63
2025-11-23,Narayanganj,Dhaka,23.623673,90.498807,27.01,39,1016,3.42,1,0.0,5,147.44,161.56,140.37,3.07,10.7,568.89
2025-11-23,Narsingdi,Dhaka,23.919715,90.715298,27.06,47,1016,3.0,2,0.0,5,134.84,148.86,140.99,2.94,10.27,558.18
2025-11-23,Natore,Rajshahi,24.413185,88.986668,27.13,38,1016,2.53,22,0.0,5,196.99,221.95,156.29,9.44,16.97,1001.5
2025-11-23,Netrokona,Mymensingh,24.891567,90.712533,25.86,55,1016,2.1,51,0.0,5,131.29,146.96,146.46,3.36,10.04,592.12
2025-11-23,Nilphamari,Rangpur,25.933927,88.853459,25.41,47,1017,3.0,4,0.0,5,152.5,171.93,132.03,4.77,13.63,699.29
2025-11-23,Noakhali,Chattogram,22.25408,91.17144,22.85,70,1016,5.43,2,0.0,5,105.79,115.46,170.66,0.73,11.14,376.05
2025-11-23,Pabna,Rajshahi,24.006808,89.244834,27.26,39,1016,2.5,5,0.0,5,272.15,308.13,167.95,15.23,29.6,1346.32
2025-11-23,Panchagarh,Rangpur,26.320945,88.547114,24.74,49,1016,3.55,8,0.0,5,156.65,176.42,127.96,4.61,15.45,706.69
