date,district,division,lat,lon,temp_c,humidity,pressure,wind_speed,clouds,rain,aqi,pm2_5,pm10,o3,no2,so2,co
2026-02-18,Bagerhat,Khulna,22.655478,89.794181,32.41,17,1012,2.01,0,0.0,5,154.26,170.65,157.06,1.61,11.86,697.13
2026-02-18,Bandarban,Chattogram,21.787476,92.412475,35.47,11,1011,1.47,0,0.0,5,143.24,155.96,155.29,0.79,3.2,588.58
2026-02-18,Barguna,Barishal,22.131336,90.117243,31.61,18,1012,0.76,0,0.0,5,110.85,122.81,140.29,0.59,3.9,465.34
2026-02-18,Barishal,Barishal,22.493403,90.354801,32.81,15,1012,0.88,0,0.0,5,115.95,127.94,133.16,0.76,3.84,497.3
2026-02-18,Bhola,Barishal,22.143569,90.790409,24.87,40,1013,0.75,0,0.0,5,100.83,112.22,130.34,0.51,2.13,440.14
2026-02-18,Bogura,Rajshahi,24.850066,89.372843,31.55,18,1013,2.15,0,0.0,5,140.33,157.54,184.42,3.82,20.18,576.27
2026-02-18,Brahmanbaria,Chattogram,23.9606,91.119089,29.06,45,1012,3.09,0,0.0,5,132.95,155.65,176.12,3.07,7.95,738.0
2026-02-18,Chandpur,Chattogram,23.224176,90.6531,28.54,24,1013,1.92,0,0.0,4,67.25,75.39,153.93,1.19,8.33,327.66
2026-02-18,Chapai Nawabganj,Rajshahi,24.599887,88.285047,30.48,21,1013,1.89,0,0.0,5,142.42,164.07,209.36,5.5,42.78,533.69
2026-02-18,Chattogram,Chattogram,22.333778,91.834435,29.93,39,1012,2.06,0,0.0,5,121.88,134.12,125.26,0.63,2.65,559.57
2026-02-18,Chuadanga,Khulna,23.643661,88.846448,29.83,22,1013,2.28,0,0.0,5,164.28,189.4,214.57,10.34,47.3,740.8
2026-02-18,Cox's Bazar,Chattogram,21.176647,92.003505,23.84,52,1012,5.23,0,0.0,5,120.95,134.95,136.73,0.26,2.23,458.17
2026-02-18,Cumilla,Chattogram,23.461061,91.180875,33.24,16,1012,1.78,0,0.0,5,115.98,134.37,160.01,2.33,6.53,634.62
2026-02-18,Dhaka,Dhaka,23.764386,90.389014,30.98,27,1013,2.57,0,0.0,5,75.66,84.63,151.95,1.52,6.59,372.8
2026-02-18,Dinajpur,Rangpur,25.626071,88.634623,31.82,18,1013,0.35,0,0.0,5,154.36,173.93,207.63,3.88,24.55,592.71
2026-02-18,Faridpur,Dhaka,23.604018,89.841554,29.3,22,1013,2.28,0,0.0,5,87.28,97.58,156.35,1.78,7.77,418.18
2026-02-18,Feni,Chattogram,23.01276,91.404923,34.22,15,1012,1.04,0,0.0,5,123.04,139.76,139.15,1.6,3.38,650.31
2026-02-18,Gaibandha,Rangpur,25.086001,89.869644,32.25,17,1012,1.03,0,0.0,5,112.03,125.29,157.9,1.51,6.99,515.17
2026-02-18,Gazipur,Dhaka,23.999756,90.417363,31.01,27,1013,2.57,0,0.0,5,75.57,85.14,158.52,1.81,8.81,376.54
2026-02-18,Gopalganj,Dhaka,23.004994,89.830318,31.11,18,1013,2.45,0,0.0,5,101.66,112.67,150.0,1.43,8.19,462.83
2026-02-18,Habiganj,Sylhet,24.374603,91.414027,32.58,21,1012,0.99,0,0.0,5,84.24,97.94,172.85,3.16,7.92,480.02
2026-02-18,Jamalpur,Mymensingh,24.925587,89.943668,31.1,20,1013,1.15,0,0.0,5,107.73,120.52,157.82,1.56,6.85,498.46
2026-02-18,Jashore,Khulna,23.166526,89.209442,30.29,21,1013,2.82,0,0.0,5,153.07,171.9,198.83,5.04,28.37,686.62
2026-02-18,Jhalokathi,Barishal,22.56239,90.174282,32.99,15,1012,1.28,0,0.0,5,120.85,133.28,133.33,0.8,4.63,510.09
2026-02-18,Jhenaidah,Khulna,23.544696,89.173194,30.0,21,1013,2.58,0,0.0,5,142.79,163.72,203.59,8.1,38.23,651.58
2026-02-18,Joypurhat,Rajshahi,25.111402,88.98842,32.08,18,1013,0.59,0,0.0,5,170.68,192.47,212.72,8.16,42.85,631.5
2026-02-18,Khagrachhari,Chattogram,23.1078,91.988996,35.81,12,1012,0.5,0,0.0,5,125.1,139.94,133.19,1.15,2.34,637.93
2026-02-18,Khulna,Khulna,22.937209,89.285274,30.74,20,1013,2.95,0,0.0,5,184.3,205.48,205.93,4.56,28.47,818.96
2026-02-18,Kishoreganj,Dhaka,24.433982,90.785723,31.63,18,1013,0.45,0,0.0,4,73.83,85.52,164.18,2.09,8.95,386.25
2026-02-18,Kurigram,Rangpur,25.813013,89.643052,28.56,28,1013,1.91,0,0.0,5,128.65,143.15,166.82,1.66,8.79,573.77
2026-02-18,Kushtia,Khulna,23.898795,89.129554,30.05,21,1013,2.28,0,0.0,5,146.87,168.18,197.48,7.3,33.71,662.19
2026-02-18,Lakshmipur,Chattogram,22.944537,90.827635,29.6,24,1012,2.92,0,0.0,5,102.11,113.82,138.22,1.04,3.97,489.38
2026-02-18,Lalmonirhat,Rangpur,25.916351,89.446139,31.99,18,1013,0.83,0,0.0,5,141.31,156.98,174.01,1.85,10.48,604.28
2026-02-18,Madaripur,Dhaka,23.167518,90.204727,31.37,17,1013,0.91,0,0.0,5,87.11,96.4,140.89,1.0,5.05,400.25
2026-02-18,Magura,Khulna,23.488077,89.420182,29.55,21,1013,2.42,0,0.0,5,104.42,117.1,174.63,2.47,14.65,476.03
2026-02-18,Manikganj,Dhaka,23.832984,89.966688,28.72,22,1013,1.5,0,0.0,5,89.68,100.52,157.92,1.91,7.62,433.46
2026-02-18,Meherpur,Khulna,23.781785,88.636937,29.78,22,1013,2.13,0,0.0,5,162.97,187.18,211.98,8.28,45.97,702.36
2026-02-18,Moulvibazar,Sylhet,24.488082,91.763018,32.91,17,1012,2.13,0,0.0,4,55.78,64.34,162.24,2.5,5.99,321.69
2026-02-18,Munshiganj,Dhaka,23.54838,90.534972,31.98,14,1012,0.65,0,0.0,4,71.13,79.66,152.68,1.36,7.55,348.9
2026-02-18,Mymensingh,Mymensingh,24.888931,90.384519,31.35,18,1013,2.27,0,0.0,5,90.45,101.86,153.49,1.42,5.5,450.16
2026-02-18,Naogaon,Rajshahi,24.807323,88.944545,31.7,17,1013,1.08,0,0.0,5,169.95,191.74,210.45,7.25,40.36,636.19
2026-02-18,Narail,Khulna,25.074884,90.391651,31.74,16,1012,2.75,0,0.0,5,93.8,105.47,152.63,1.34,5.15,467.24
2026-02-18,Narayanganj,Dhaka,23.623673,90.498807,31.01,14,1012,0.59,0,0.0,4,73.35,82.4,155.6,1.58,8.18,362.71
2026-02-18,Narsingdi,Dhaka,23.919715,90.715298,31.81,17,1012,0.49,0,0.0,4,72.94,82.56,161.9,1.87,10.49,365.14
2026-02-18,Natore,Rajshahi,24.413185,88.986668,30.37,19,1013,1.56,0,0.0,5,168.51,190.28,205.92,5.43,35.38,645.58
2026-02-18,Netrokona,Mymensingh,24.891567,90.712533,30.8,19,1013,2.49,0,0.0,4,73.68,84.48,158.44,1.7,6.06,401.62
2026-02-18,Nilphamari,Rangpur,25.933927,88.853459,31.64,18,1013,1.05,0,0.0,5,166.0,185.5,200.24,3.72,23.25,637.51
2026-02-18,Noakhali,Chattogram,22.25408,91.17144,22.14,54,1013,1.76,0,0.0,5,103.32,115.0,126.7,0.57,2.5,475.95
2026-02-18,Pabna,Rajshahi,24.006808,89.244834,30.11,20,1013,2.01,0,0.0,5,130.14,147.41,183.58,4.32,21.37,578.16
2026-02-18,Panchagarh,Rangpur,26.320945,88.547114,31.57,17,1013,1.76,0,0.0,5,166.14,186.95,194.61,2.64,21.12,635.3
2026-02-18,Patuakhali,Barishal,22.008424,90.382683,27.9,32,1013,3.05,0,0.0,5,107.51,119.28,136.98,0.56,3.31,456.94
2026-02-18,Pirojpur,Barishal,22.50956,90.00725,32.64,16,1012,1.94,0,0.0,5,120.85,133.28,133.33,0.8,4.63,510.09
2026-02-18,Rajbari,Dhaka,23.739837,89.570413,29.82,21,1013,2.22,0,0.0,5,105.91,119.04,172.45,2.42,13.29,488.85
2026-02-18,Rajshahi,Rajshahi,24.628543,89.037686,31.33,18,1013,1.23,0,0.0,5,153.74,173.16,195.94,4.95,28.59,607.16
2026-02-18,Rangamati,Chattogram,22.650921,92.181433,30.81,20,1012,0.37,0,0.0,5,138.05,152.23,157.24,2.18,3.1,672.39
2026-02-18,Rangpur,Rangpur,25.637614,89.082638,31.96,19,1013,1.02,0,0.0,5,158.09,176.51,198.44,3.74,21.61,619.95
2026-02-18,Satkhira,Khulna,22.716651,89.074986,30.53,21,1013,2.86,0,0.0,5,262.57,291.39,255.51,6.2,41.84,1124.5
2026-02-18,Shariatpur,Dhaka,23.213284,90.348125,28.37,23,1013,0.46,0,0.0,4,70.58,78.45,145.62,1.07,5.52,342.57
2026-02-18,Sherpur,Mymensingh,25.022837,90.014974,31.54,17,1012,2.76,0,0.0,5,103.9,116.23,151.15,1.25,5.41,496.3
2026-02-18,Sirajganj,Rajshahi,24.457224,89.705705,21.73,44,1013,0.85,0,0.0,5,109.55,122.72,164.59,1.93,8.3,499.16
2026-02-18,Sunamganj,Sylhet,25.067103,91.398582,31.73,21,1012,1.75,0,0.0,5,73.57,83.04,186.31,5.9,15.68,433.67
2026-02-18,Sylhet,Sylhet,24.89922,91.868527,33.08,16,1012,1.16,0,0.0,4,54.18,61.82,158.91,2.61,3.01,300.42
2026-02-18,Tangail,Dhaka,24.273851,89.937591,27.09,30,1013,0.98,0,0.0,5,95.98,107.48,157.75,1.73,6.91,454.5
2026-02-18,Thakurgaon,Rangpur,23.773143,90.359163,31.02,27,1013,2.57,0,0.0,5,75.66,84.63,151.95,1.52,6.59,372.8
